ID	class	tweet
248144864997421056	negative	Steve Emerson on Sun News Network with Michael Coren - Political correctness has damaged all aspects of life http://t.co/men0DloH
260896179838128129	neutral	Arkansas State 3, UL 0 (10:29, 1st Quarter) Brian Davis nails a 47-yard FG on the Red Wolves opening drive of the game. #Cajuns
251604917964386304	positive	@fashionablylost Penny Dreadful is a Record Breaker is out in March, just in time for World Book Day! x
262921934981971970	positive	I hope yall not sleeping on the #Blackout Homecoming Party this Friday at Club Pulse. Shit is really bout to crinack.
263489626793185280	positive	My 1st tweet, chose you @KellyRipa, saw u in Banff, thankful our snow isn't as damaging as the weather you're dealing with!  Keep safe &amp; dry
261086869503238144	neutral	@gm3ek Are you going to SJP tomorrow night pal?
263158815116128256	positive	Coaches like Gonzaga's chances - Mon, 29 Oct 2012 PST: Don't count the Zags out after their run of WCC basketball... http://t.co/Xw7zyEi0
243311668459868160	neutral	Wednesday's Laugh:  ESKOM:  A little old lady answered a knock on the door one day, only to be confronted by a... http://t.co/MmwqsXvh
259374136181288960	neutral	Urban Outfitters. 10% off with College ID til Sunday night. (Doesnt matter how old it is). I hope someone brings their ID from ages ago.
254381435228680193	positive	Creighton Volleyball leads 8-5 early in 2nd set. Match becomes even bigger with both Wichita St. &amp; Missouri State down 0-1 at home tonight.
260051608686170112	positive	@OliverLaaance Can't wait to see you guys tomorrow sa GT at SM Bacolod! :))
264185830581604352	negative	@Malta73 I can't even try now cuz it closed at 10pm.. Funny though Maria said u guys may go away that week? I had asked if she wanted to go
258942026408685568	positive	@GBarlowOfficial awesome cos I was ready to get on the phone at 10am tomorrow to get tickets for st David's hall!! Happy days can't wait
261046021050736640	neutral	B2ST's current nominated position for MAMA 2012 Best Male Group (5th place) Best Global Group (4th place) Artist of the Year (8th place)
262788466226655232	positive	Beloved, don't worry about tomorrow! Wake up every morning conscious of Jesus' supply. Joseph Prince
258282753236271104	neutral	Heading to London bringing the sdtrk to Shepard Fairey - @ObeyGiant's Sound &amp; Vision show Friday @StolenSpaceLDN at Truman's Brewery.
262537578459303936	positive	RT'd Tweet: A bit of Sunday fun, shot in Whitstable, Kent and Muscat, Oman! 'Down Poured the Heavens': http://t.... http://t.co/zRycrwAA
248371055440318464	positive	@only1noah my best friend and I sat there listening to all of your videos and the ones with Christina Grimmie last night and were awestruck
256032456820527104	neutral	Beenie Man will be performing at Echostage (DC Star) next friday for the HU Yardfest Afterparty (18+ event) contact @SocaYute for tickets
264214590869618688	neutral	Bashaara Graves had 17 points and 15 rebounds in her debut with Tennessee in an exhibition game on Thursday. She played 23 minutes.
248002296993177601	positive	OmegaPharma-Quickstep won Gold, with a little help from Compex! Watch out for Tony Martin (tomorrow) &amp; Tom Boonen (Sunday). Fingers crossed!
263707008383987712	positive	Last 24hrs covered Delhi, passing thru Punjab, Haryana. Tomorrow morning Jammu. Just loving it!
261693801532379136	neutral	UFO Sighting: Black Triangle Sighting in Perryton, Texas on August 11th 2012 - Dark triangle shape across the sk... http://t.co/SRtIs128
264106310553985024	positive	We're thrilled that Grandpa's Workshop is a main feature in the Education category of the App Store for a 2nd week! http://t.co/zYvUG5lz
253535994018664448	neutral	Iditarod Check-In:  It's 8:45AM AK Time, where are you @?  DeeDee Jonrowe mushes on a swamp as the sun sets... http://t.co/hEhspzBx
264101009100513280	neutral	MONTGOMERY | Selma inventor Don Chamberlain says he's running against incumbent U.S. Rep. Terri Sewell in Tuesday's general election to...
179484875588509696	neutral	Saya mengirim 166 foto di Facebook dalam album "JAVA JAZZ on the MOVE, Supermall Karawaci" http://t.co/WnzTBZyw
259358550869024768	negative	UK: Chancellor Osborne try to sneak into 1st class train with standard ticket   - Breaking News Buzz http://t.co/LV8RbngU
246271122696450048	neutral	#Everton News - Krul will miss the Monday night clash with Everton and at least a further couple of ... - ChronicleL... http://t.co/oJfsg5Hr
259740383368601600	neutral	http://t.co/sAdtjuy5  Boris Johnson Times. Ed moans abt George going 1st class but David Miliband travelled by Royal Jet. #boris johnson
256746338073587712	positive	"@OliverLaaance: Love! See you tomorrow at SM Sta. Rosa. 4pm ah! Yaaay. :D http://t.co/QoHb19tb"
259959662978404352	neutral	On a side note.. We have a show with Call The Shots and Set The Record on the 17th of november! Get your tickets from Oztix!
246859125353488384	positive	I really want @WakaFlockaBSM to tweet me since I bought 4 tickets to his concert October 9th Irving Plaza NYC
259655323122556929	negative	Buses in the White Hart Lane &amp; High Road N17 area may be subject to diversion &amp; delays due to Tottenham Hotspur match
245142088851808256	positive	Kinder Morgan (KMI) said Friday it agrees to pay $110M to settle investors' lawsuits related to its ac... http://t.co/u5I6NeYg $KMI
257261869591568386	neutral	Knicks vs Celtics until they take out Melo then gonna watch the Yankees Game. Guess it's looking like a Sports Saturday Night.
259435865753927680	positive	@dune glad to hear you are a fan of douglas adams... I am on my 7th rerread/listen to #hitchhikersguide
262684431821701120	positive	Congratulations to NMRHS Marching Band on placing 1st in NESBA competition Saturday&amp; for winning a gold medal at the MICCA competition today
264204445036974081	positive	@10AJMcCarron AJ will you follow me for my birthday? Also looking really forward to seeing y'all Nov 10! :) my first college game :)
251006340598747136	neutral	Names of those shortlisted 4 interviews Manyatta constituency by IEBC, r pinned on the IEBC notice board Embu town.interviews this fri &amp; sat
263621683632566273	neutral	Wkd Wednesday tonight, #ThrowdownThursdays tomorrow night &amp; Swag vs Class Saturday night at St David's CC all staring yours truely
264025209504428032	positive	@GriffithsGenna Tenby till Monday night then st David's hotel in Cardiff Wednesday we need it !! Haha xx
248401241196085248	positive	Photoset: For the adorable and loveable man, Song Joongki, Happy 27th Birthday! Despite your looks not... http://t.co/ezhMRagJ
240257783457525761	neutral	January trip to Boston to see the Knicks Vs Celtics in the Boston Garden!
244485221456703488	positive	"The Record" is looking for creative&amp;&amp;talented ppl. Join Prof.Thorbjornsen&amp;&amp;Dr.Beverly on the 10th from 3-4pm in Rose Parlor.
264156172909674496	positive	Oh and we are playing @ the United Center at 1pm on December 1st COME SUPPORT US AND BUY A TICKET FROM ME TO WATCH THE BULLS!!!!!!!
258968332940767232	neutral	DHS College Connection Night - Monday, 10/22 - 6:00, All Purpose Room! Learn about FAFSA, Grants, Work Study and Loan Programs.
250639672290725888	neutral	3 college reps on Wednesday the 26th.  Otterbein, West Liberty, and Akron.  Sign up by 8 AM if interested.
264055375685361664	neutral	SA urged to save electricity - Eskom urged South Africans on Thursday to save electricity to reduce demand on the gr... http://t.co/anBbhyJe
264169727134429186	negative	Somebody braiding my hair tomorrow Idc who but if it doesn't look good I'm taking it out
263786661517860865	positive	@RevJCMitchell  Thought you might appreciate this photo taken of AJ at the Celebration Sunday better than anyone! http://t.co/Rfa01cr5
260576874567176192	neutral	All my coworkers go to Brookwood. That's the only reason I may go to the game!
240366397790765056	negative	BJP doing drama to hide facts, says minister - The government Tuesday accused the Bharatiya Janata Party (BJP) of...http://t.co/GMxmgdR9
259135606137966593	positive	Confirmed: Ice Cream Sandwich finally coming to the Droid Bionic tomorrow, October 19th http://t.co/iKTuMZO8
261035336895979520	neutral	BJP must clarify charges against Gadkari: Congress - The Congress Wednesday asked the Bharatiya Janata Party (BJP)...http://t.co/QPhXUtia
183833135430111232	neutral	US President wannabe Rick Santorum won the Louisiana primary on Saturday   - Breaking News Buzz http://t.co/0zcbdnK4
263258642151780352	neutral	MVC weekly release with playoff scenarios. UCA can finish no higher than 5th and no lower than 6th: http://t.co/qhkM6p5Q
259939714981842944	neutral	3rd Question: (time 3 minutes)  What is the state flower of Haryana? a.    Lotus b.    Rhododendron c.    Golden Shower d.    Not declared
216024112999579649	neutral	Nick Gillespie on Real Time with Bill Maher, Friday 12/22, With Kirk Douglas, Rachel Maddow, Mort Zuckerman, &amp;amp; M... http://t.co/BbqpG7xB
245844253408890880	negative	Congress lashes out at BJP over coal block issue: Lashing out at the Bharatiya Janata Party on Wednesday for its... http://t.co/6gOkjIt6
245282035588009985	positive	@arrington Noticed that joke when you interviewed Reid Hoffman. Better the 2nd time around ;)
264079295243223041	neutral	i may or may not be obsessed with Poetic Justice.
260534516773425152	neutral	Capt and Chloe were at the Fall For Horses event at the New Jersey Horse Park on Sunday in Allentown, NJ and had... http://t.co/MwnmfohI
254331463363878912	neutral	Our TBox bartender, Bill Carter (http://t.co/KVpCbVIn) just published his 3rd book-"Boom Bust Boom"- come meet the... http://t.co/L77E0qqg
233428282270429184	positive	@bellaelly PS I have been seeing on our Chicago News about Henryville's new (old?) school.Have a good day tomorrow it is midnight already TC
225275029322084353	neutral	#WorldNews Sales of E L James' much talked about Fifty Shades of Grey trilogy fall for the first time in two mon... http://t.co/T1NwTrtb
263010485098647554	positive	#3DT Make sure you find your self at the "S.E.C" THiS Thursday for $3 Thursdays!!! $3 w/ College ID $5 w/ Reg. ID til 11pm!!! #iParty
262522947984572416	positive	DTN Pakistan: Pakistan hopeful of Bangladesh visit: Pakistan's cricket board said Sunday it hopes to arrange a t... http://t.co/qdqWgUfM
231003261216362496	neutral	ICRC says working on contact with Lebanese hostages: The International Committee of the Red Cross said Thursday ... http://t.co/IhjhMPVU
263366711196123137	negative	I hate watching movies like friday after next on VH1 , BET, MTV,&amp; etc. because they take out the bad language -__-. It's no fun !
262059855089651712	positive	I need to go find some sweets, then I'm outttt. Another 12 hour day of Marching Band tomorrow #NeverGetsOld
261313020788080640	positive	@KROQnK9s You are talking to a Wiener National Pro! My dog Kramer was 2nd fastest wiener in the west. He even had a show on Animal Planet!
248132983159132160	positive	Last chance to see Silent House with drinks and a tour of the London Tombs tomorrow night! Enter now: http://t.co/CWBpI19w
240195388693413891	positive	The Snickerdoodle-Strawberry Ice Cream Sandwich is BACK!!!!  We'll be at the SR Wed. Night Mkt, Guernville Farm... http://t.co/c1OS35kC
259612493649948673	positive	Mark Martin: Hello you! Good weekend so far?   'The Hot 20' is on but can One Direction hold onto 'Saturday... http://t.co/ojPEjVOm
264173066781880320	neutral	who is going to hammond friday or today
251739799294193664	negative	@MarkBinda Sunday night isn't a big tv night for me. Besides AR, I was watching Army Wives but I heard a rumor it's not been renewed.
203977468904878081	positive	VeloNews: Tom Boonen happy with Amgen Tour so far, but hopes for first win in Sunday's final stage in L.A. Then ... http://t.co/iANQzifO
260105138251890688	positive	Philly girls love going to Big Bangs, Kifs, Fat Tuesday, etc
223227760926138368	neutral	West Indies players and Kyle Mills during a special presentation to the widow of Runako Morton on Wednesday http://t.co/WZmxP7w9
264189461473157120	negative	Im not getting on twitter tomorrow because all my TL will consist of is a bunch of girls talking about Justin Beiber #AintGotTimeForThatShit
253973298873004033	neutral	@Way_Too_Dope_ they've been letting Gregg Williams go to the Rams game they MIGHT let Sean Payton go to the game Sunday, and Loomis and Vitt
247031555493621762	positive	The Orange County Armenian Festival is going on today and tomorrow 15 &amp; 16 in Laguna Hills.  Come and enjoy a... http://t.co/gAiixCnl
264179688719675394	positive	@vbaffour94 @timtebow love this picture! Praying for you right now Vanessa! May the Lord be your strength! :)
264050462670614528	positive	Happy 21st b day @TheonlyAyrton looking forward to another trip to Knoxville
222564506885308416	neutral	Dwayne Bravo and Darren Sammy will donate their match fees from the 3rd ODI to the wife of Runako Morton...!! #WI
222350785583923200	positive	Darren Sammy and Dwyane Bravo will donate der full 3rd match(Vs NZ) fee to Runako Morton's wife!! Dedicating it to a team man!! RIP Morton
263740710728114177	positive	I tell Katie there's supposed to be a good firework display in Banff this Saturday. She replies with "oh right during the day yeah?" Yeah.
175896455565938688	positive	@Novomix30 good field for Paris-Nice. First sportive of season for me tomorrow so good weekend off and on the bike
264161921832472576	positive	Good night everyone! Much needed rest for me. Tomorrow off to Oslo!! Playing at the Oslo World Music fest at Park Teatrett.
264089658097549312	neutral	Sat on a bench and my feet couldn't touch the ground. 1, Drexel, shorter benches please. 2, God, 6'4" that's all Im askin. #asianboyproblems
263986400012161024	positive	@Thinktastic are sponsoring the Education initiative of the year Award at #SocietyAwards12 tomorrow. Good luck to those shortlisted.
242718317050212352	neutral	Don't Forget, tomorrow is the annual General Body meeting! Come out to learn more about ISAT and the organizations we are affiliated with!
264190204653490176	neutral	@rajeevnath you say. Sunday I'll be at the Wikipedia Women's Workshop. Can meet before or after that.
175149273875353601	neutral	March 1st should be officiall National Bieber Day where we get a day off school.
261081353636950016	positive	Andre Villas-Boas talking like there may actually be some truth to the stories about Adebayor wanting to leave :'''''''). Great signing.
241118272823648256	positive	@cerysmatthews Saw Bruce Springsteen in June. "Wrecking Ball" great but "Jack of All Trades" v moving song of life in the Credit Crunch
248122388099768320	negative	Steve Emerson on Sun News Network with Michael Coren - Political correctness has damaged all aspects of life :: ... http://t.co/OS5Sy87y via
254888163691073537	neutral	I uploaded a @YouTube video http://t.co/OyN6lQQM Kristin Chenoweth arrives at the 2nd Annual Hero Dog Awards
264048820730621953	neutral	@joshsteen We're on a normal recording schedule again, Mondays around 6:00pm Eastern, would that work for you one Monday? 2/2
264086181954859008	neutral	Sky picture of the day! #sky #clouds #nature #outside #sun #day #nofilter #instagood http://t.co/8YmeXv5Z
247762823940284416	neutral	IEBC is prepared to hold the elections on 4th of March 2013-  Chairman
227430095269289984	neutral	Officially confirmed: Tom Boonen will ride at the Olympics this Saturday
207610356141531136	neutral	@MACCartel412 @Looney412 @jungphil609 just added to the June 15th show at Rex Theatre! @TOLLYBANDZ LIVE!!!
198886420125990912	positive	Had a good time with student teacher, Steve Emerson today at the home brew class. Next one will be June 2nd. http://t.co/YYmfqd3c
262562276727476226	positive	@AngelEduJr it's not that bad, we have Purim, which it's almost the same thing but it's on March
253213326627176449	positive	Redlicki/Tahir are set to play Wichita State duo of Gregurovic/Nicol at 5 pm ET in the 1st round of doubles. #TulsaITA #goduke
175160015462735872	positive	National Bieber Day in all the countries&lt;3
264200442886623232	negative	Heres everybody's warning nobody better piss me off tomorrow, Idc who you are I'm gonna snap #done #imatmybreakingpoint #canttakethisanymore
264194276924211200	positive	VH1's storytellers is coming back on Nov 11, my birthday! Coincidence? Nah, someone just finally loves me.
233410057478479874	positive	Got some great shots of the March Fourth Marching Band tonight at Americaplatz @Musikfest, they were fantastic!!!!
245515667359539201	positive	Jim Luxford of East York with Calendar #1381619, our 1st $5,000 Daily Winner for September 11! http://t.co/FZP0CB1y
263973724288602112	positive	Studio tomorrow, all I can think about. Chillin with homies and working on new music
261623151371354112	positive	As of 2nite it goes down at Big Bangs..15th and Arch st..10-2am...crazy drink specials and more....Music by http://t.co/zpE60bRX
264260503524745216	neutral	THE INSIDER: South Africa can steal a march with robot olympics pitch
249955549825888257	positive	@RosewoodOrDie By the skin of their teeth... Gregg Williams.. Easily 2nd best D Coordinator y'all ever had
104713085306159104	neutral	RT @IndyStarSports: Colts owner Jim Irsay to donate $64,753 to @IndyStateFair victims fund. That's # of tickets distributed to tonight's ...
100682771369955328	neutral	Monday Night Football is on tonight, right? #NFL #wishfulthinking
102991944950628352	positive	Looking to start the week with success! Lots of thoughts about tonight's MNF match between Man City & Swansea.
100488964372307968	positive	The re-release of 'In Desolate Times' is available WORLDWIDE TODAY! Including BONUS TRACKS. Grab a copy and let us know what you think!
111567378193711104	negative	@ChristPA Best friend just arrived in NYC from Australia. Damn it, means I can't watch the two-hour opener of Terra Nova tonight.
101451016377085952	neutral	I'm going to Cleveland tomorrow so I'll break up the losing streak.  Verlander may help.
103112103824601088	neutral	RT @DuaneBrown76: RT @DerrickWard32: Monday Night FOotball vs the JETS 1st game of the year lets see what we are made of. Road to Indy f ...
103233636798701568	positive	So pretty much im gonna believe that myt 10,000th tweet will come sometime tonight during the MNF game Jets at Texans on ESPN
100185002276425728	positive	@DickieV Verlander is possibly ahead of CC, more SOs better ERA, but CC will bounce back after last night's outing like he always does
100141506714800128	positive	RT @ollyjarvis: @MrDuncanJames great to meet the guys from Blue today at Nurburgring. A very cool bunch of guys! Looking forward to hear ...
118166757763584000	positive	The takeaway from tonight's game: the Colts' run defense was HUGE. And Curtis Painter rightfully owes us all (us especially) a big finger.
100348025205030913	positive	Lucy Hale is trending worldwide! The girls from #PrettyLittleLiars are getting some love from the fans tonight. Congrats, @lucyyhale!
102251784126468096	positive	Queen Latifah may be going 'Dancing': Remember when a "DWTS" insider confirmed to us that the show was aiming for a higher caliber of...
102998979570171905	positive	Tough week but tmrw is a fresh start. The only good thing about Monday is you get to start over. Plus @HoustonTexans are on MNF! #Greatness
103217683109134336	positive	@Wildthyme467989 yup, technology makes it feel like you are all right next door. In which case, come over tonight for some Terra Nova! #Kain
103157260112510976	negative	hope i get to catch Monday Night Football tonight, havent got to see a game yet.....it's only preseason wk1, but feel like ive missed a lot
112942221946404864	positive	Kerry Collins may look like an old mouse... and hold on to the ball like one... but is a Curtis Painter experiment REALLY that much better?
101450572363857921	positive	They figure they better get it all in tonight cause of Verlander tomorrow?  Is that it?  #Indians
111356705631240192	positive	Interesting visit with Terra Nova yesterday at Stoneleigh, blowing a hoolie and Voyager 2.2 wasn't moving, class tent.
104517341710262272	positive	Good Friday Morning people!!! Redskins Friday...let's take care of the Colts tonight even w/o Payton Manning.
118152182263586816	negative	Curtis Painter's finally going to get a shot tonight.  I can't help but root for that guy!
119268781557161984	neutral	I've got a blog post coming up tomorrow. Topic? It's time to learn once and for all what Curtis Painter's got. Start the man. #Colts
100395197317398529	positive	@VH1 We're so happy AdamBehindTheMusic trended in the US & worldwide tonight!! Thanks so much for showcasing Adam on this special!
111483585390854144	negative	Peyton Manning ......... NOOOOOOOOOOOOOOOOOOOO!!! If Curtis Painter is starting on Sunday, I am going to lose my shit.
103114987739942912	positive	Big night. Going to watch the Cards thrash the Pirates for a bit and then the 2011 @nyjets debut on MNF. #CANTWAIT
108292425813995520	positive	Since I'm a Redneck I'm gonna pull up to the Heritage game Friday blaring some Hank Williams with my cowboy hat and blue jeans #yeahbuddy
101814905275039744	negative	@Plain_Pete yah I know it's on. But it keeps saying Monday night football and says MNF on the scoreboard. I'm just confused bc it's Thursday
107189808840978432	positive	on the bright side DWTS cast cumin Mon. my girl Kym better b on &hav sum1 that she has a chance 2 win again! go Kym !  ;-)
118167512838979584	neutral	It's going to be a somber set tonight for Curtis Painter's Nickelback cover band, Something In Your Mouth.
111975501119225856	neutral	@HillMcGill does hank williams jr sing the song for monday night rugby, too?
100757770877415425	positive	@FINALLEVEL RT Coco may be on the next season of DWTS. If she makes it, I'll watch the 1st episode. How about you? 407.916.1041 @SBKLIVE
103250430980665345	neutral	Where's a good place in Studio City/LA to watch Monday Night Football tonight? Lemme know!
104743886278238209	positive	colts game was fun tonight. love spending time with my fam.
100651450576801792	positive	TONITE IT GOES DOWN!!! STREET FM on 90.1FM in NY Broadcasting worldwide at www.wusb.fm OR watch inside the studio at www.justin.tv/streetfm
103219393776992256	negative	#GoTexans v. the dirty #Jets football team on MNF tonight -
101438889968939008	negative	so Verlander is starting tomorrow against the Indians and I HAVE to stay over at work. booooooo
102933220319956992	negative	Weird music mood today . Lots of Hank Williams and Johnny Cash running through the iphone.
100290591446925312	negative	Worcestershire? What are you on about? Still coming down from your 1st half high? Worldwide fanbase is something #mcfc don't have! #MUFC
103232458824220673	negative	Man,I want to go fuxs with the homies @Hdashkane @ADdaCAPO @KEN2theFOOL tonite for MNF @ the #Horn but I can't:(
113349761364529152	neutral	Watch Monday Night Football tonight (& pre-game festivities) on ESPN.  I'm in the intro with Hank Williams Jr.  Starts at 6pm EST. I will..
101135414005481472	positive	@MLBastian that could be the turning point in the series. Not just the game......the series. With Verlander pitching Thursday.....
104185967795122176	negative	spot price on 14KT gold is $49.08 dwt in Tampa Bay today - crazy that gold is over $1800/ounce - remember when the real price was $300.00..
101815600862597121	positive	#NFL and #ESPN have as many kinks to work out as the teams -- they just flashed the "Monday Night Football" graphic...
104216608972607488	positive	Next person to comment below wins 4 tickets for tonight or tomorrow night's Colts game against the McAllen Thunder!
100092148233416704	negative	@arakha Oooh. Haha. Well unfortunately I really shouldn't watch another tonight. Although I might. But it'd be Blue which will make me
103263897712201731	positive	Show em what it isRT @Trujohnson2: Love it when scouts be at our Practice..  I counted 4 today..  Broncos , Miami , Philly , && Tampa Bay ..
111054768922832896	positive	Another heated game tonight between NSC Minnesota and FC Tampa Bay. be sure to make your predictions! Week 23 is already up.
101800040519053315	positive	If ESPN has a Hank Williams "Are You Ready For Some Football?" song for tonight, I might pass out with happiness.
104380375945576448	neutral	Think I might go to the Colts game tomorrow
100396883612155904	neutral	@DJBamboozle Well, he's 2nd in the AL in ERA. He has a chance at the Cy Young, though Verlander is probably ahead of him right now
101452445586161664	neutral	@LetsGoTribe Must. Get. Innings.   We must pile on and decimate their bullpen tonight! Because with Verlander, they won't need it tomorrow.
104306129428946944	neutral	Looking for something to do before the Colts tomorrow nite? Take the Circle City Tour -- $15 hop-on/hop-off access all day!
118362498155028480	positive	This may be a fact!! RT @RaheemBrock Curtis painter will help the colts win their first game! U heard it here first!!!
118152301532823552	negative	Aw what the hell Curtis Painter coming in and we give up 3rd and 18 conversion.
111490557842427904	positive	@linsey_g So many! Up All Night, Terra Nova, Person of Interest, American Horror Story - hot damn, it's gonna be a good year.
118167201797775360	positive	RT @PeterBurnsRadio: Curtis Painter is totally going to get lucky tonight, probably with another girl that looks just like him
100333959212310528	positive	@HarryPotterFilm Deathly Hallows Part II now become the 3rd High Grossing Movie in Worldwide All of time with $1.133M . Absolutely Amazing !
104245846148792321	positive	@38special_  Good luck agaist Tampa Bay tonight.
118152030320734210	positive	Curtis Painter...we have a chance again! Can't believe Kerry Collins didn't throw us a pick-six tonight
101663482537181184	negative	Today in the weird, world of musical history...Hank Williams was fired from the Grand Ole Opry and told not to return until he was sober.
106721600593854464	positive	@HulkHogan Hulk, would you be interesting in coming on my show on ESPN 1040 Tampa Bay one Sunday to chat?
110195528733704192	negative	RT @HowardErickson: My sons were watching MTV the other night. Looked like an absolute freak show. What happened to Hank Williams, Johnn ...
104515631365365761	positive	Can't wait to go to Colts game with my sweetness tonight.
108034287944744960	positive	RT @qbpick Tomorrow is the big cast reveal for season 13 of DWTS! Make sure you tune in to the Bachelor Pad to find out the sexy cast.
100091807853068288	negative	@ScoreboardSteve I gave Verlander a slight edge over CC, but after today against Boston, he is no Cy Young material.
101828209850580993	positive	Dear ESPN - you aren't fooling anyone with your "Monday Night Football" graphics... its Thursday. Just make TNF graphics. #Thanks
101467291614588928	negative	@TonyIPI Dead on point.  U couldn't expect to sweep with Verlander pitching...now if u get lucky tomorrow, its gravy and HUGE.
101058853269016577	neutral	@Jzclesports  I might be going thursday to see the end of the Fausto Carmona era in CLE and to see Verlander, straight filthy stuff
100001362305236993	positive	Two good ABs by Hosmer against Verlander tonight, even if he has just a walk and flyout to show for it
103142957296795648	neutral	The final B-Lg draft pick game is tonight on MNF (ESPN).   @sfgiantsfan55 (NYJ) vs @OsunnyG (HOU).  Current leader is Ken with 27 pts.
103175120390078465	neutral	LMAO RT @Daveearl13: Monday Night Football tonight.....the New York Not Yets vs. the Houston Texans
108170719875182592	positive	@KarenChristian2 GM The new cast of DWTS is going to be on Good Morning America on Tuesday Morning, hope your appts. go well, love U!!
104639613175463936	positive	@SuperSkin1 after tonight Colts fans are going to say Manning is John Beck like.
108201763772960769	positive	@hopesolo the DWTS cast will be announced tonight! Are you in it?! Oh I hope sooo!!!! You'd be so fun to watch and you'd have soo many fans!
107945322713587712	neutral	Tomorrow during Bachelor Pad.  RT @lildzie: @mortystv do you know if tonight they announce the cast for DWTS???
109137504225067008	neutral	@RosaAcosta Noticed that you going to be in Tampa tomorrow and wanted to see if we can do a Q&A for Metormix Tampa Bay and feature you ???
104651390776918016	positive	Looking forward to going to the Colts game this evening!
102885406122590208	neutral	How about the @DetroitLionsNFL gettin some recognition 10/10/2011 the Lions play on "Monday night Football"
103174922511192064	positive	quite enjoying @GNev2 on MNF - he looks more at home sat down tho - I don't think he knows what to do with his hands when he's stood up
107688409455276032	neutral	Still need to watch the Pilot for Terra Nova. Maybe tomorrow...
118482876625989632	neutral	Curtis Painter was asked in interviews today if as the lead singer of Nirvana was getting the band back together.
103263786764480512	positive	RT @Trujohnson2: Love it when scouts be at our Practice..  I counted 4 today..  Broncos , Miami , Philly , && Tampa Bay ..
103233520188657664	positive	RT @FAUOwlAthletics: Be sure to catch former Owl football player Lestar Jean on ESPN's Monday Night Football tonight at 8 p.m. with Hous ...
101454064570732545	positive	Rick Porcello is not Rick Wild Thing Vaughn. I am worried the real Ubaldo is back. Good thing Verlander is tomorrow. #tigers  #yikes
103504889249923072	neutral	#Redskins QB John Beck will start Friday against the Colts despite a strong performance by Rex Grossman.
105363020154273792	neutral	Storms are starting to pop. Storm motion today in Tampa Bay is NW at 10-15mph so if you see dark skies to your SE...
101257603157458944	positive	Wow! SYTYCD finale tonight and tomorrow, 19 days until DWTS cast announcement, 40 days until DWTS, where did the summer go...
106901959566557186	positive	colts game tomorrow with drew Budd!
118151992605556736	neutral	Colts Backup QB Curtis Painter warming up. This could be it for Kerry Collins who may have a concussion. #NFL #Colts
101680607809122305	positive	French pressed cup of verve's Los naranjos with a bit of Hank Williams. Good morning!
100348089285607425	positive	RT @AllThingsPLL: Lucy Hale is trending worldwide! The girls from #PrettyLittleLiars are getting some love from the fans tonight. Congra ...
104576641904279552	positive	Thanks to @us1035 Kim & I are going to the Rascal Flatts concert tonight! Thank you Tampa Bay's Best Country!!!
108261821235990528	positive	Yay !!!!RT @kellymonaco1: Excited to interview the new cast of DWTS tonight for E News! They have no idea what their in for ;)
100274052534501376	positive	@TomFelton Hope you win tonight Tom!  Your US and worldwide fans from @TomFelton_USA and @TFeltonChicago are cheering for u!
103263619046846464	positive	RT @AlexO_3 Monday Night Football be the move too!
104758566136725504	neutral	Colts owner Jim Irsay will give $64,753 to victims fund in state fair tragedy = the total number of tickets distributed at tonight's game.
100397126370078721	positive	If I'm reading the Twitter Trend list correctly, people are really happy that Verlander beat the Royals yesterday
104667078665048064	positive	Colts game tonight! Yay!
109409380293816321	neutral	Is this on tv again? "@kugrlover: Most of Redskins starters will sit tonight vs Tampa Bay, but 1st OL will play as long as Beck..."
102902680632045568	positive	What will have a better TV rating...#Cardinals v #Rockies tonight or MNF with #Texans and #Jets? Reg Season hardball v Preseason Football
103081947517034496	positive	Yes. I'm ready for HS, college & pro. Bring it! @blueraider93: Make Monday better! We can now come home to MNF! You ready for some Football?
108277951220551680	positive	Trying to leave, I'm only 10 minutes late (so far) - still need to dash to the ladies room.  Can't wait to hear who is on DWTS tonight!
101496696877486080	negative	I fail to see why the Rams are playing TWICE on MNF this Fall-isn't once enough?And their 1st div game isnt til wk9!Un-frickin-real.
108291720541777921	negative	@Hopesolofans1 @hopesolo I hope my iPhone gets service tonite to find out about DWTS cause I have no power from the storm. No tv no nuttin
113758849688805376	neutral	On the night Hank Williams came to town.
100198972324454400	positive	RT @SmileLikeMiley: There won't be just a Party in the USA tonight there'll be a Party Worldwide when Miley wins. BOOYAH! TCAForMiley
113365713082793984	positive	Man was that Jets and Cowboys game awesome or what. Great entertainment thats for sure. Time to hear some Hank Williams gettin rowdy tonight
103232284173406208	positive	MNF tonight! Let's go Sexy Rexy!
118167524167782401	negative	Lmao RT @HeatherNoel13: Curtis painter looks like the kind of guy who would try to buy beer on Sunday. #scumbag
103219394854912000	neutral	"Monday Night Football" #TeamTexans all day & tomorrow... #MNS
104214530766274560	neutral	@PierreGarcon85 come out and watch THOSE GUYS softball next Saturday august 27th for the COLTS softball tournament,, IT would be great
104834373160935424	negative	Hank Williams & whisky in an empty bar on a Friday.  Really?  I'm that guy now.  Fuck.  Cute bartender but she chats with an off duty one
104017879887917056	positive	@kristiyamaguchi @markballas love that you 2 keep in touch :) one of my favorite DWTS couples & reason I started watching in the 1st place!
110180276801519616	positive	Huge thanks to those of you who came out to my photography workshops today at Terra Nova!
